0.000007, 0.001495, 10
0.000016, 0.000825, 10
0.000017, 0.000092, 10
0.000103, 0.008659, 10
0.000239, 0.013530, 10
0.000433, 0.019483, 10
0.000699, 0.026519, 10
0.001045, 0.034637, 10
0.001483, 0.043836, 10
0.002024, 0.054118, 10
0.002679, 0.065482, 10
0.003459, 0.077927, 10
0.004373, 0.091454, 10
0.005434, 0.106062, 10
0.006651, 0.121751, 10
0.008031, 0.137979, 10
0.009573, 0.154206, 10
0.011277, 0.170431, 10
0.013144, 0.186653, 10
0.015173, 0.202873, 10
0.017364, 0.219091, 10
0.019717, 0.235306, 10
0.022232, 0.251518, 10
0.024909, 0.267728, 10
0.027748, 0.283935, 10
0.030750, 0.300138, 10
0.033913, 0.316339, 10
0.037239, 0.332537, 10
0.040726, 0.348732, 10
0.044375, 0.364924, 10
0.048186, 0.381113, 10
0.052159, 0.397299, 10
0.056294, 0.413483, 10
0.060591, 0.429664, 10
0.065049, 0.445843, 10
0.069669, 0.462019, 10
0.074451, 0.478194, 10
0.079395, 0.494368, 10
0.084500, 0.510540, 10
0.089767, 0.526711, 10
0.095196, 0.542882, 10
0.100787, 0.559053, 10
0.106539, 0.575225, 10
0.112453, 0.591398, 10
0.118529, 0.607572, 10
0.124766, 0.623749, 10
0.131166, 0.639928, 10
0.137727, 0.656112, 10
0.144450, 0.672300, 10
0.151335, 0.688493, 10
0.158382, 0.704693, 10
0.165590, 0.720899, 10
0.172962, 0.737115, 10
0.180495, 0.753339, 10
0.188191, 0.769574, 10
0.196049, 0.785821, 10
0.204070, 0.802081, 10
0.212253, 0.818355, 10
0.220600, 0.834644, 10
0.229109, 0.850951, 10
0.237782, 0.867277, 10
0.246618, 0.883623, 10
0.255618, 0.899990, 10
0.264782, 0.916382, 10
0.274110, 0.932799, 10
0.283602, 0.949244, 10
0.293260, 0.965717, 10
0.303082, 0.982223, 10
0.313069, 0.998761, 10
0.323223, 1.015336, 10
0.333542, 1.031948, 10
0.344028, 1.048601, 10
0.354681, 1.065296, 10
0.365502, 1.082036, 10
0.376490, 1.098824, 10
0.387646, 1.115662, 10
0.398972, 1.132553, 10
0.410467, 1.149499, 10
0.422132, 1.166504, 10
0.433968, 1.183570, 10
0.445975, 1.200700, 10
0.458154, 1.217898, 10
0.470505, 1.235165, 10
0.483030, 1.252506, 10
0.495730, 1.269924, 10
0.508604, 1.287421, 10
0.521654, 1.305000, 10
0.534881, 1.322666, 10
0.548285, 1.340422, 10
0.561867, 1.358270, 10
0.575630, 1.376215, 10
0.589572, 1.394259, 10
0.603696, 1.412406, 10
0.618003, 1.430660, 10
0.632493, 1.449024, 10
0.647168, 1.467501, 10
0.662029, 1.486095, 10
0.677077, 1.504810, 10
0.692314, 1.523648, 10
0.707740, 1.542614, 10
0.723357, 1.561710, 10
0.739166, 1.580941, 10
0.755169, 1.600309, 10
0.771368, 1.619819, 10
0.787762, 1.639472, 10
0.804355, 1.659273, 10
0.821147, 1.679224, 10
0.838141, 1.699329, 10
0.855336, 1.719591, 10
0.872737, 1.740013, 10
0.890343, 1.760597, 10
0.908156, 1.781347, 10
0.926179, 1.802266, 10
0.944412, 1.823355, 10
0.962858, 1.844618, 10
0.981519, 1.866056, 10
1.000396, 1.887674, 10
1.019490, 1.909471, 10
1.038805, 1.931451, 10
1.058341, 1.953616, 10
1.078101, 1.975967, 10
1.098086, 1.998507, 10
1.118298, 2.021236, 10
1.138740, 2.044157, 10
1.159412, 2.067271, 10
1.180318, 2.090578, 10
1.201459, 2.114081, 10
1.222837, 2.137779, 10
1.244454, 2.161675, 10
1.266311, 2.185768, 10
1.288412, 2.210059, 10
1.310757, 2.234549, 10
1.333350, 2.259237, 10
1.356191, 2.284125, 10
1.379283, 2.309211, 10
1.402628, 2.334497, 10
1.426228, 2.359982, 10
1.450085, 2.385665, 10
1.474200, 2.411546, 10
1.498576, 2.437625, 10
1.523215, 2.463901, 10
1.548119, 2.490374, 10
1.573289, 2.517042, 10
1.598728, 2.543905, 10
1.624438, 2.570962, 10
1.650420, 2.598211, 10
1.676677, 2.625653, 10
1.703210, 2.653285, 10
1.730021, 2.681106, 10
1.757112, 2.709116, 10
1.784485, 2.737313, 10
1.812142, 2.765695, 10
1.840084, 2.794262, 10
1.868315, 2.823013, 10
1.896834, 2.851945, 10
1.925645, 2.881058, 10
1.954748, 2.910350, 10
1.984146, 2.939820, 10
2.013841, 2.969467, 10
2.043834, 2.999290, 10
2.074127, 3.029288, 10
2.104721, 3.059459, 10
2.135619, 3.089802, 10
2.166823, 3.120317, 10
2.198333, 3.151002, 10
2.230151, 3.181857, 10
2.262280, 3.212882, 10
2.294721, 3.244074, 10
2.327475, 3.275435, 10
2.360545, 3.306963, 10
2.393931, 3.338658, 10
2.427636, 3.370521, 10
2.461662, 3.402550, 10
2.496009, 3.434746, 10
2.530681, 3.467109, 10
2.565677, 3.499640, 10
2.601000, 3.532339, 10
2.636652, 3.565207, 10
2.672635, 3.598244, 10
2.708949, 3.631452, 10
2.745598, 3.664832, 10
2.782582, 3.698384, 10
2.819903, 3.732111, 10
2.857563, 3.766013, 10
2.895564, 3.800094, 10
2.933907, 3.834355, 10
2.972595, 3.868798, 10
3.011629, 3.903425, 10
3.051012, 3.938240, 10
3.090744, 3.973244, 10
3.130829, 4.008442, 10
3.171267, 4.043835, 10
3.212061, 4.079428, 10
3.253214, 4.115225, 10
3.294726, 4.151228, 10
3.336600, 4.187442, 10
3.378839, 4.223871, 10
3.421444, 4.260519, 10
3.464418, 4.297392, 10
3.507763, 4.334493, 10
3.551481, 4.371828, 10
3.595575, 4.409403, 10
3.640048, 4.447221, 10
3.684900, 4.485289, 10
3.730137, 4.523612, 10
3.775759, 4.562197, 10
3.821769, 4.601048, 10
3.868171, 4.640173, 10
3.914967, 4.679577, 10
3.962159, 4.719268, 10
4.009752, 4.759250, 10
4.057747, 4.799531, 10
4.106148, 4.840116, 10
4.154958, 4.881014, 10
4.204181, 4.922229, 10
4.253818, 4.963770, 10
4.303875, 5.005641, 10
4.354353, 5.047849, 10
4.405257, 5.090401, 10
4.456590, 5.133301, 10
4.508356, 5.176557, 10
4.560558, 5.220173, 10
4.613199, 5.264154, 10
4.666276, 5.307685, 10
4.719775, 5.349937, 10
4.773684, 5.390888, 10
4.827989, 5.430513, 10
4.882677, 5.468790, 10
4.937734, 5.505691, 10
4.993146, 5.541190, 10
5.048899, 5.575259, 10
5.104977, 5.607867, 10
5.161367, 5.638982, 10
5.218053, 5.668571, 10
5.275019, 5.696600, 10
5.332249, 5.723031, 10
5.389727, 5.747827, 10
5.447437, 5.770949, 10
5.505369, 5.793222, 10
5.563524, 5.815490, 10
5.621901, 5.837734, 10
5.680501, 5.859935, 10
5.739321, 5.882075, 10
5.798363, 5.904130, 10
5.857624, 5.926078, 10
5.917102, 5.947894, 10
5.976798, 5.969553, 10
6.036708, 5.991025, 10
6.096831, 6.012284, 10
6.157164, 6.033298, 10
6.217704, 6.054035, 10
6.278449, 6.074465, 10
6.339395, 6.094551, 10
6.400537, 6.114261, 10
6.461873, 6.133559, 10
6.523397, 6.152409, 10
6.585105, 6.170774, 10
6.646991, 6.188617, 10
6.709050, 6.205903, 10
6.771276, 6.222595, 10
6.833662, 6.238655, 10
6.896203, 6.254050, 10
6.958890, 6.268744, 10
7.021717, 6.282703, 10
7.084676, 6.295896, 10
7.147759, 6.308292, 10
7.210958, 6.319863, 10
7.274264, 6.330581, 10
7.337668, 6.340424, 10
7.401161, 6.349368, 10
7.464735, 6.357396, 10
7.528380, 6.364491, 10
7.592087, 6.370640, 10
7.655845, 6.375834, 10
7.719646, 6.380066, 10
7.783479, 6.383333, 10
7.847335, 6.385635, 10
7.911205, 6.386975, 10
7.975079, 6.387361, 10
8.038947, 6.386803, 10
8.102800, 6.385314, 10
8.166629, 6.382911, 10
8.224720, 5.809103, 10
8.274559, 4.983932, 10
8.324552, 4.999254, 10
8.374698, 5.014575, 10
8.424997, 5.029909, 10
8.475450, 5.045272, 10
8.526056, 5.060676, 10
8.576818, 5.076136, 10
8.627734, 5.091668, 10
8.678807, 5.107284, 10
8.730037, 5.123000, 10
8.781425, 5.138831, 10
8.832973, 5.154791, 10
8.884682, 5.170897, 10
8.936554, 5.187162, 10
8.988590, 5.203604, 10
9.040792, 5.220239, 10
9.093163, 5.237081, 10
9.145705, 5.254149, 10
9.198419, 5.271459, 10
9.251310, 5.289029, 10
9.304378, 5.306876, 10
9.357629, 5.325019, 10
9.411063, 5.343477, 10
9.464686, 5.362268, 10
9.518494, 5.380846, 10
